Detector Z,Ray Number,Ray X,Ray Y,Ray Z,Ray X (pixels),Ray Y (pixels),Dist from 121.01,Dist from 121.01 (highest Y)
121.21,44884,0.014159,0.003,121.21,540,1030,-0.3,
121.21,45186,0.014566,-9.48E-05,121.21,541,1023,-0.3,
121.21,45991,0.013141,-0.00546,121.21,538,1012,-0.3,
121.21,46038,0.01435,-0.00172,121.21,541,1020,-0.3,
121.21,46626,0.013087,0.005596,121.21,538,1035,-0.3,
121.21,47332,0.014308,0.000681,121.21,541,1025,-0.3,
121.21,47589,0.013019,0.006253,121.21,538,1036,-0.3,
121.21,48225,0.013311,0.005346,121.21,539,1034,-0.3,
121.21,48275,0.013237,0.005655,121.21,539,1035,-0.3,
121.21,48693,0.014001,-0.00345,121.21,540,1016,-0.3,
121.21,49646,0.013743,-0.00412,121.21,540,1015,-0.3,
121.21,49720,0.013926,-0.00296,121.21,540,1017,-0.3,
121.21,49827,0.013799,0.004201,121.21,540,1032,-0.3,
121.31,467,0.009479,0.000647,121.31,531,1025,-0.2,
121.31,1357,0.009395,-0.00139,121.31,531,1021,-0.2,
121.31,1494,0.009546,0.000501,121.31,531,1025,-0.2,
121.31,2079,0.009053,-0.00331,121.31,530,1017,-0.2,
121.31,2587,0.009497,-0.0008,121.31,531,1022,-0.2,
121.31,2620,0.009497,-0.00019,121.31,531,1023,-0.2,
121.31,3064,0.009168,0.003194,121.31,530,1030,-0.2,
121.31,3545,0.009484,0.001758,121.31,531,1027,-0.2,
121.31,4137,0.008811,-0.00389,121.31,530,1016,-0.2,
121.31,4516,0.008992,-0.00301,121.31,530,1017,-0.2,
121.31,5191,0.009278,0.002401,121.31,531,1028,-0.2,
121.31,6365,0.009622,-0.00116,121.31,531,1021,-0.2,
121.31,6693,0.009305,-0.00193,121.31,531,1020,-0.2,
121.31,6758,0.009609,0.000249,121.31,531,1024,-0.2,
121.31,6814,0.008868,0.003904,121.31,530,1031,-0.2,
121.31,6865,0.009119,0.002626,121.31,530,1029,-0.2,
121.31,8055,0.00915,-0.00245,121.31,530,1018,-0.2,
121.31,8245,0.009439,0.001305,121.31,531,1026,-0.2,
121.31,8715,0.008932,0.003472,121.31,530,1031,-0.2,
121.31,8996,0.009291,-0.00235,121.31,531,1019,-0.2,
121.31,9162,0.009284,-0.00236,121.31,531,1019,-0.2,
121.31,9650,0.00891,0.003684,121.31,530,1031,-0.2,
121.31,9772,0.008639,0.004019,121.31,529,1032,-0.2,
121.31,10486,0.009057,0.002841,121.31,530,1029,-0.2,
121.31,10972,0.009504,-0.00165,121.31,531,1020,-0.2,
121.31,11013,0.008618,-0.00396,121.31,529,1015,-0.2,
121.31,11394,0.009514,0.000119,121.31,531,1024,-0.2,
121.31,12539,0.008918,-0.00324,121.31,530,1017,-0.2,
121.31,12929,0.009266,-0.00261,121.31,530,1018,-0.2,
121.31,12987,0.009472,-4.61E-05,121.31,531,1023,-0.2,
121.31,13267,0.008821,-0.00375,121.31,530,1016,-0.2,
121.31,13653,0.009392,0.001783,121.31,531,1027,-0.2,
121.31,14037,0.008834,0.003881,121.31,530,1031,-0.2,
121.31,14574,0.009693,0.000332,121.31,531,1024,-0.2,
121.31,14641,0.009653,0.000637,121.31,531,1025,-0.2,
121.31,15162,0.009286,0.001768,121.31,531,1027,-0.2,
121.31,15198,0.009269,0.002397,121.31,530,1028,-0.2,
121.31,15326,0.009165,0.00323,121.31,530,1030,-0.2,
121.31,15892,0.009482,0.001723,121.31,531,1027,-0.2,
121.31,16083,0.009171,0.003104,121.31,530,1030,-0.2,
121.31,16114,0.009447,-0.0014,121.31,531,1021,-0.2,
121.31,16177,0.009448,0.001441,121.31,531,1026,-0.2,
121.31,16379,0.009448,0.000334,121.31,531,1024,-0.2,
121.31,16802,0.009525,-0.00176,121.31,531,1020,-0.2,
121.31,17155,0.009435,-0.00228,121.31,531,1019,-0.2,
121.31,17168,0.008472,-0.00431,121.31,529,1015,-0.2,
121.31,17222,0.009421,0.001227,121.31,531,1026,-0.2,
121.31,17348,0.009065,0.00305,121.31,530,1030,-0.2,
121.31,17582,0.009365,-0.00142,121.31,531,1021,-0.2,
121.31,17635,0.009498,-0.00055,121.31,531,1022,-0.2,
121.31,17703,0.009072,-0.00309,121.31,530,1017,-0.2,
121.31,17803,0.009167,-0.00297,121.31,530,1017,-0.2,
121.31,18424,0.008551,-0.00439,121.31,529,1015,-0.2,
121.31,18878,0.008545,-0.00439,121.31,529,1015,-0.2,
121.31,20047,0.009325,-0.00229,121.31,531,1019,-0.2,
121.31,20209,0.008574,-0.00444,121.31,529,1014,-0.2,
121.31,20791,0.009395,0.001026,121.31,531,1026,-0.2,
121.31,20855,0.009003,-0.00321,121.31,530,1017,-0.2,
121.31,21122,0.009096,0.003202,121.31,530,1030,-0.2,
121.31,21150,0.009252,-0.00268,121.31,530,1018,-0.2,
121.31,22623,0.009413,0.001223,121.31,531,1026,-0.2,
121.31,22667,0.009182,-0.00256,121.31,530,1018,-0.2,
121.31,22969,0.009429,-0.00213,121.31,531,1019,-0.2,
121.31,24678,0.009367,0.001273,121.31,531,1026,-0.2,
121.31,24733,0.009516,-0.00065,121.31,531,1022,-0.2,
121.31,24802,0.008754,0.003978,121.31,529,1032,-0.2,
121.31,24887,0.009,0.003276,121.31,530,1030,-0.2,
121.31,25258,0.008722,-0.00407,121.31,529,1015,-0.2,
121.31,25366,0.008978,-0.00326,121.31,530,1017,-0.2,
121.31,25428,0.008851,0.003896,121.31,530,1031,-0.2,
121.31,26181,0.009339,-0.00161,121.31,531,1020,-0.2,
121.31,26360,0.008615,0.004267,121.31,529,1032,-0.2,
121.31,26470,0.009465,-0.00081,121.31,531,1022,-0.2,
121.31,26630,0.009391,0.001553,121.31,531,1027,-0.2,
121.31,26685,0.009492,-0.00154,121.31,531,1020,-0.2,
121.31,27001,0.008931,-0.00317,121.31,530,1017,-0.2,
121.31,27487,0.009192,-0.00247,121.31,530,1018,-0.2,
121.31,27489,0.00969,0.000361,121.31,531,1024,-0.2,
121.31,27614,0.009533,-0.00046,121.31,531,1023,-0.2,
121.31,27805,0.009471,-0.00063,121.31,531,1022,-0.2,
121.31,28181,0.009,-0.00317,121.31,530,1017,-0.2,
121.31,28385,0.008868,-0.00334,121.31,530,1017,-0.2,
121.31,30045,0.008995,0.003409,121.31,530,1030,-0.2,
121.31,30314,0.008539,0.004223,121.31,529,1032,-0.2,
121.31,30870,0.008589,0.004304,121.31,529,1032,-0.2,
121.31,31213,0.009159,-0.00292,121.31,530,1018,-0.2,
121.31,31242,0.009661,0.000669,121.31,531,1025,-0.2,
121.31,31335,0.008821,0.003823,121.31,530,1031,-0.2,
121.31,31542,0.008642,0.004287,121.31,529,1032,-0.2,
121.31,31791,0.00923,0.002207,121.31,530,1028,-0.2,
121.31,32682,0.009451,-0.00185,121.31,531,1020,-0.2,
121.31,33345,0.009626,0.000303,121.31,531,1024,-0.2,
121.31,33539,0.008882,0.003505,121.31,530,1031,-0.2,
121.31,33567,0.009179,0.0025,121.31,530,1029,-0.2,
121.31,33698,0.009671,-0.0006,121.31,531,1022,-0.2,
121.31,34192,0.00905,0.003067,121.31,530,1030,-0.2,
121.31,34366,0.009082,-0.00284,121.31,530,1018,-0.2,
121.31,34782,0.009511,-0.00151,121.31,531,1020,-0.2,
121.31,34922,0.009493,-0.00182,121.31,531,1020,-0.2,
121.31,35872,0.009436,0.000779,121.31,531,1025,-0.2,
121.31,36080,0.009105,0.002785,121.31,530,1029,-0.2,
121.31,36458,0.009223,-0.00258,121.31,530,1018,-0.2,
121.31,36512,0.008724,0.003674,121.31,529,1031,-0.2,
121.31,37008,0.008553,0.004314,121.31,529,1032,-0.2,
121.31,37170,0.009605,0.000667,121.31,531,1025,-0.2,
121.31,37587,0.009628,0.000791,121.31,531,1025,-0.2,
121.31,37720,0.009018,0.003065,121.31,530,1030,-0.2,
121.31,38525,0.009532,0.00182,121.31,531,1027,-0.2,
121.31,39439,0.008533,0.004568,121.31,529,1033,-0.2,-0.2
121.31,39550,0.009414,0.001197,121.31,531,1026,-0.2,
121.31,39759,0.009686,-0.00014,121.31,531,1023,-0.2,
121.31,39936,0.00949,0.00163,121.31,531,1027,-0.2,
121.31,40083,0.008726,0.003892,121.31,529,1031,-0.2,
121.31,40194,0.008749,0.003789,121.31,529,1031,-0.2,
121.31,40256,0.009444,0.001063,121.31,531,1026,-0.2,
121.31,40592,0.009579,-0.00011,121.31,531,1023,-0.2,
121.31,41616,0.009177,-0.00286,121.31,530,1018,-0.2,
121.31,41624,0.008694,0.004171,121.31,529,1032,-0.2,
121.31,41885,0.009387,-0.00226,121.31,531,1019,-0.2,
121.31,43008,0.009127,0.002527,121.31,530,1029,-0.2,
121.31,43103,0.008972,0.003273,121.31,530,1030,-0.2,
121.31,43127,0.009385,0.001937,121.31,531,1027,-0.2,
121.31,43903,0.009676,0.000711,121.31,531,1025,-0.2,
121.31,44350,0.009603,0.000852,121.31,531,1025,-0.2,
121.31,44505,0.008905,-0.00322,121.31,530,1017,-0.2,
121.31,45945,0.009513,-0.00066,121.31,531,1022,-0.2,
121.31,46857,0.00947,0.002029,121.31,531,1028,-0.2,
121.31,47276,0.009642,0.000511,121.31,531,1025,-0.2,
121.31,47367,0.00896,0.003235,121.31,530,1030,-0.2,
121.31,47736,0.009202,-0.00303,121.31,530,1017,-0.2,
121.31,47911,0.009585,0.001412,121.31,531,1026,-0.2,
121.31,48065,0.009485,0.000103,121.31,531,1024,-0.2,
121.31,48419,0.00958,0.000251,121.31,531,1024,-0.2,
121.31,48953,0.009153,-0.00262,121.31,530,1018,-0.2,
121.31,49951,0.008541,-0.00419,121.31,529,1015,-0.2,
121.41,615,0.00469,-0.00075,121.41,521,1022,-0.1,
121.41,736,0.004668,-0.00099,121.41,521,1021,-0.1,
121.41,814,0.004731,-0.00072,121.41,521,1022,-0.1,
121.41,1925,0.004819,0.000247,121.41,521,1024,-0.1,
121.41,2046,0.004763,-1.68E-05,121.41,521,1023,-0.1,
121.41,2150,0.004724,0.000457,121.41,521,1024,-0.1,
121.41,2398,0.004447,-0.00195,121.41,521,1020,-0.1,
121.41,2880,0.00468,0.000753,121.41,521,1025,-0.1,
121.41,3600,0.004551,-0.00169,121.41,521,1020,-0.1,
121.41,4219,0.004584,0.001537,121.41,521,1027,-0.1,
121.41,4705,0.004719,0.000691,121.41,521,1025,-0.1,
121.41,5403,0.004658,-0.0011,121.41,521,1021,-0.1,
121.41,5584,0.004782,-0.00028,121.41,521,1023,-0.1,
121.41,7446,0.004322,-0.00192,121.41,520,1020,-0.1,
121.41,8039,0.004598,0.001493,121.41,521,1027,-0.1,
121.41,8622,0.00472,-0.00042,121.41,521,1023,-0.1,
121.41,8889,0.004657,0.000878,121.41,521,1025,-0.1,
121.41,9136,0.004655,0.001369,121.41,521,1026,-0.1,
121.41,9199,0.004727,-0.00029,121.41,521,1023,-0.1,
121.41,9352,0.00485,0.000147,121.41,521,1024,-0.1,
121.41,9496,0.004734,-0.0002,121.41,521,1023,-0.1,
121.41,10131,0.004634,-0.00103,121.41,521,1021,-0.1,
121.41,10258,0.004295,-0.00199,121.41,520,1019,-0.1,
121.41,10440,0.004746,-0.00027,121.41,521,1023,-0.1,
121.41,10474,0.004839,-0.00036,121.41,521,1023,-0.1,
121.41,10726,0.004804,0.000619,121.41,521,1025,-0.1,
121.41,11170,0.004748,-0.00023,121.41,521,1023,-0.1,
121.41,11691,0.004428,-0.00165,121.41,521,1020,-0.1,
121.41,12132,0.004436,-0.00188,121.41,521,1020,-0.1,
121.41,12293,0.004356,-0.0019,121.41,520,1020,-0.1,
121.41,12745,0.004397,0.001991,121.41,521,1028,-0.1,
121.41,12857,0.004707,0.001109,121.41,521,1026,-0.1,
121.41,13153,0.004409,-0.00197,121.41,521,1019,-0.1,
121.41,13219,0.00473,0.000254,121.41,521,1024,-0.1,
121.41,13474,0.004672,0.001089,121.41,521,1026,-0.1,
121.41,13496,0.00472,0.000609,121.41,521,1025,-0.1,
121.41,13561,0.004746,-0.00093,121.41,521,1022,-0.1,
121.41,13663,0.004565,-0.00128,121.41,521,1021,-0.1,
121.41,13779,0.004554,0.00145,121.41,521,1026,-0.1,
121.41,13819,0.00455,-0.00163,121.41,521,1020,-0.1,
121.41,13875,0.004855,-0.0002,121.41,521,1023,-0.1,
121.41,13899,0.004366,0.002026,121.41,520,1028,-0.1,
121.41,13998,0.004725,-0.00067,121.41,521,1022,-0.1,
121.41,14364,0.004713,-0.00086,121.41,521,1022,-0.1,
121.41,14535,0.004467,-0.0016,121.41,521,1020,-0.1,
121.41,14584,0.00476,-0.00051,121.41,521,1022,-0.1,
121.41,15129,0.004661,0.00119,121.41,521,1026,-0.1,
121.41,15356,0.004485,0.001655,121.41,521,1027,-0.1,
121.41,15511,0.004537,-0.00156,121.41,521,1020,-0.1,
121.41,15847,0.00433,-0.00207,121.41,520,1019,-0.1,
121.41,16089,0.004804,0.000651,121.41,521,1025,-0.1,
121.41,16152,0.004548,0.001425,121.41,521,1026,-0.1,
121.41,16508,0.004335,-0.00197,121.41,520,1019,-0.1,
121.41,16510,0.004269,-0.00218,121.41,520,1019,-0.1,
121.41,16857,0.004687,0.000706,121.41,521,1025,-0.1,
121.41,16883,0.004664,-0.00078,121.41,521,1022,-0.1,
121.41,17138,0.004342,0.002169,121.41,520,1028,-0.1,
121.41,17823,0.004823,-0.00017,121.41,521,1023,-0.1,
121.41,17841,0.004832,-6.15E-05,121.41,521,1023,-0.1,
121.41,18839,0.004788,0.000239,121.41,521,1024,-0.1,
121.41,18873,0.004539,-0.00172,121.41,521,1020,-0.1,
121.41,19178,0.004299,0.00213,121.41,520,1028,-0.1,
121.41,19525,0.00439,0.002016,121.41,520,1028,-0.1,
121.41,20511,0.004347,0.002018,121.41,520,1028,-0.1,
121.41,20657,0.004536,0.001503,121.41,521,1027,-0.1,
121.41,21253,0.004391,0.001771,121.41,520,1027,-0.1,
121.41,21650,0.004762,-0.00058,121.41,521,1022,-0.1,
121.41,21818,0.004703,0.000586,121.41,521,1025,-0.1,
121.41,22340,0.00444,0.001699,121.41,521,1027,-0.1,
121.41,22469,0.004635,0.000947,121.41,521,1025,-0.1,
121.41,22725,0.004723,-0.00032,121.41,521,1023,-0.1,
121.41,23051,0.004786,-9.56E-05,121.41,521,1023,-0.1,
121.41,23352,0.004675,0.001047,121.41,521,1026,-0.1,
121.41,23828,0.004818,0.000287,121.41,521,1024,-0.1,
121.41,23941,0.004663,0.0011,121.41,521,1026,-0.1,
121.41,24248,0.004449,-0.00165,121.41,521,1020,-0.1,
121.41,24281,0.004367,0.002016,121.41,520,1028,-0.1,
121.41,24726,0.004638,0.001034,121.41,521,1026,-0.1,
121.41,25360,0.004708,0.000963,121.41,521,1025,-0.1,
121.41,25626,0.004757,0.000969,121.41,521,1025,-0.1,
121.41,25707,0.004543,0.001683,121.41,521,1027,-0.1,
121.41,25833,0.004261,-0.00222,121.41,520,1019,-0.1,
121.41,25883,0.004689,-0.00122,121.41,521,1021,-0.1,
121.41,26082,0.004322,0.002001,121.41,520,1028,-0.1,
121.41,26813,0.004769,0.000708,121.41,521,1025,-0.1,
121.41,26961,0.004621,0.001228,121.41,521,1026,-0.1,
121.41,27344,0.004643,-0.00104,121.41,521,1021,-0.1,
121.41,28254,0.00457,0.0013,121.41,521,1026,-0.1,
121.41,28837,0.004715,0.000941,121.41,521,1025,-0.1,
121.41,29002,0.004595,0.001501,121.41,521,1027,-0.1,
121.41,29146,0.004653,0.001198,121.41,521,1026,-0.1,
121.41,29339,0.004528,-0.00142,121.41,521,1021,-0.1,
121.41,29496,0.004242,-0.00211,121.41,520,1019,-0.1,
121.41,30151,0.004766,-0.00026,121.41,521,1023,-0.1,
121.41,30494,0.004329,-0.00214,121.41,520,1019,-0.1,
121.41,30808,0.004777,0.00076,121.41,521,1025,-0.1,
121.41,31366,0.004434,-0.00179,121.41,521,1020,-0.1,
121.41,31658,0.004511,-0.00144,121.41,521,1021,-0.1,
121.41,32066,0.004529,0.001404,121.41,521,1026,-0.1,
121.41,32093,0.004752,0.000777,121.41,521,1025,-0.1,
121.41,32289,0.004228,-0.00231,121.41,520,1019,-0.1,
121.41,32547,0.00447,0.00188,121.41,521,1027,-0.1,
121.41,32889,0.004273,0.002253,121.41,520,1028,-0.1,
121.41,33212,0.004826,-0.00053,121.41,521,1022,-0.1,
121.41,33341,0.00458,-0.00142,121.41,521,1021,-0.1,
121.41,33828,0.004399,0.001908,121.41,521,1027,-0.1,
121.41,34064,0.004644,-0.00107,121.41,521,1021,-0.1,
121.41,34081,0.004556,0.001381,121.41,521,1026,-0.1,
121.41,34160,0.004599,0.001289,121.41,521,1026,-0.1,
121.41,34511,0.004576,0.001558,121.41,521,1027,-0.1,
121.41,34837,0.004347,0.001968,121.41,520,1028,-0.1,
121.41,34846,0.004323,0.001938,121.41,520,1027,-0.1,
121.41,34979,0.004561,0.001441,121.41,521,1026,-0.1,
121.41,35970,0.004573,0.001323,121.41,521,1026,-0.1,
121.41,36081,0.004784,-0.00027,121.41,521,1023,-0.1,
121.41,36355,0.004809,0.00059,121.41,521,1025,-0.1,
121.41,36481,0.004481,0.001781,121.41,521,1027,-0.1,
121.41,36676,0.004316,-0.00217,121.41,520,1019,-0.1,
121.41,37139,0.004777,0.000444,121.41,521,1024,-0.1,
121.41,38253,0.004568,0.001278,121.41,521,1026,-0.1,
121.41,38336,0.004607,-0.00118,121.41,521,1021,-0.1,
121.41,38433,0.004853,-0.00018,121.41,521,1023,-0.1,
121.41,38999,0.0047,-0.00068,121.41,521,1022,-0.1,
121.41,39197,0.004251,0.002124,121.41,520,1028,-0.1,
121.41,39441,0.004343,0.001944,121.41,520,1027,-0.1,
121.41,39798,0.004604,-0.0014,121.41,521,1021,-0.1,
121.41,39962,0.00445,-0.00187,121.41,521,1020,-0.1,
121.41,40758,0.004416,0.001699,121.41,521,1027,-0.1,
121.41,40777,0.004212,0.002266,121.41,520,1028,-0.1,-0.1
121.41,41004,0.004416,0.002005,121.41,521,1028,-0.1,
121.41,42141,0.004211,0.002196,121.41,520,1028,-0.1,
121.41,42538,0.004852,-0.00015,121.41,521,1023,-0.1,
121.41,42995,0.004412,0.001734,121.41,521,1027,-0.1,
121.41,43035,0.004745,0.000839,121.41,521,1025,-0.1,
121.41,43119,0.004778,0.000468,121.41,521,1024,-0.1,
121.41,43125,0.004564,-0.00154,121.41,521,1020,-0.1,
121.41,44537,0.004751,-0.00073,121.41,521,1022,-0.1,
121.41,44912,0.00429,-0.00227,121.41,520,1019,-0.1,
121.41,45715,0.004673,-0.00105,121.41,521,1021,-0.1,
121.41,46306,0.00472,0.000621,121.41,521,1025,-0.1,
121.41,46566,0.004587,-0.00126,121.41,521,1021,-0.1,
121.41,46939,0.004443,0.001676,121.41,521,1027,-0.1,
121.41,47324,0.004349,0.001983,121.41,520,1028,-0.1,
121.41,47448,0.004327,-0.00202,121.41,520,1019,-0.1,
121.41,47802,0.004777,0.000616,121.41,521,1025,-0.1,
121.41,48348,0.004258,-0.00221,121.41,520,1019,-0.1,
121.41,48454,0.004641,-0.00123,121.41,521,1021,-0.1,
121.41,48943,0.004719,-0.00051,121.41,521,1022,-0.1,
121.41,49106,0.004726,-0.00023,121.41,521,1023,-0.1,
121.41,49677,0.004816,-1.30E-05,121.41,521,1023,-0.1,
121.41,49845,0.004338,-0.00195,121.41,520,1020,-0.1,
121.42,866,0.004004,0.001707,121.42,520,1027,-0.09,
121.42,954,0.004157,0.001202,121.42,520,1026,-0.09,
121.42,1006,0.004007,0.001434,121.42,520,1026,-0.09,
121.42,1501,0.004357,0.000319,121.42,520,1024,-0.09,
121.42,1930,0.00405,-0.00135,121.42,520,1021,-0.09,
121.42,1954,0.004342,-0.00045,121.42,520,1023,-0.09,
121.42,2505,0.003823,-0.00206,121.42,519,1019,-0.09,
121.42,2916,0.003832,0.002022,121.42,519,1028,-0.09,-0.09
121.42,3367,0.004331,0.000546,121.42,520,1025,-0.09,
121.42,3552,0.003911,-0.0017,121.42,520,1020,-0.09,
121.42,3804,0.004187,-0.00088,121.42,520,1022,-0.09,
121.42,4989,0.004225,0.000513,121.42,520,1025,-0.09,
121.42,5082,0.004233,-0.00089,121.42,520,1022,-0.09,
121.42,5258,0.004259,0.000718,121.42,520,1025,-0.09,
121.42,5570,0.00429,-0.00057,121.42,520,1022,-0.09,
121.42,5857,0.004326,-0.00026,121.42,520,1023,-0.09,
121.42,5960,0.004308,-0.00023,121.42,520,1023,-0.09,
121.42,5983,0.004029,0.001678,121.42,520,1027,-0.09,
121.42,6036,0.00428,-0.00031,121.42,520,1023,-0.09,
121.42,6370,0.004029,0.001434,121.42,520,1026,-0.09,
121.42,7059,0.004283,8.50E-05,121.42,520,1024,-0.09,
121.42,7329,0.004185,0.001255,121.42,520,1026,-0.09,
121.42,7454,0.00417,0.00086,121.42,520,1025,-0.09,
121.42,7492,0.00405,0.001599,121.42,520,1027,-0.09,
121.42,8460,0.003875,0.001997,121.42,519,1028,-0.09,
121.42,9042,0.004168,-0.00105,121.42,520,1021,-0.09,
121.42,9231,0.004358,6.70E-05,121.42,520,1024,-0.09,
121.42,9486,0.004284,0.000133,121.42,520,1024,-0.09,
121.42,9933,0.004174,-0.001,121.42,520,1021,-0.09,
121.42,10189,0.003972,-0.00157,121.42,520,1020,-0.09,
121.42,10306,0.004167,-0.00124,121.42,520,1021,-0.09,
121.42,10916,0.004266,0.000139,121.42,520,1024,-0.09,
121.42,10950,0.004227,-0.00107,121.42,520,1021,-0.09,
121.42,10970,0.004222,-0.00081,121.42,520,1022,-0.09,
121.42,12317,0.004164,-0.00118,121.42,520,1021,-0.09,
121.42,12868,0.004107,0.001162,121.42,520,1026,-0.09,
121.42,12874,0.004189,-0.00115,121.42,520,1021,-0.09,
121.42,12938,0.003992,-0.00172,121.42,520,1020,-0.09,
121.42,12974,0.003869,-0.00189,121.42,519,1020,-0.09,
121.42,13547,0.003933,0.001824,121.42,520,1027,-0.09,
121.42,14301,0.004029,-0.00138,121.42,520,1021,-0.09,
121.42,14406,0.004161,0.001234,121.42,520,1026,-0.09,
121.42,14578,0.004172,-0.00113,121.42,520,1021,-0.09,
121.42,14865,0.004285,0.000243,121.42,520,1024,-0.09,
121.42,15419,0.004078,0.001439,121.42,520,1026,-0.09,
121.42,15778,0.004353,0.000156,121.42,520,1024,-0.09,
121.42,16243,0.003975,0.00168,121.42,520,1027,-0.09,
121.42,16389,0.00425,0.000609,121.42,520,1025,-0.09,
121.42,16979,0.004342,0.00048,121.42,520,1024,-0.09,
121.42,17183,0.004252,0.000283,121.42,520,1024,-0.09,
121.42,18926,0.003956,0.001779,121.42,520,1027,-0.09,
121.42,19342,0.004104,0.001487,121.42,520,1027,-0.09,
121.42,19728,0.003853,-0.00199,121.42,519,1019,-0.09,
121.42,19875,0.004271,0.000886,121.42,520,1025,-0.09,
121.42,20237,0.004256,-0.00014,121.42,520,1023,-0.09,
121.42,20606,0.003915,0.001721,121.42,520,1027,-0.09,
121.42,20894,0.004219,0.000729,121.42,520,1025,-0.09,
121.42,21725,0.004304,-1.63E-06,121.42,520,1023,-0.09,
121.42,21781,0.004014,0.001529,121.42,520,1027,-0.09,
121.42,22316,0.004187,0.001128,121.42,520,1026,-0.09,
121.42,22551,0.00394,0.00177,121.42,520,1027,-0.09,
121.42,22662,0.004311,-0.00036,121.42,520,1023,-0.09,
121.42,23282,0.00425,0.000718,121.42,520,1025,-0.09,
121.42,23781,0.004241,-0.00085,121.42,520,1022,-0.09,
121.42,23851,0.00431,-0.00051,121.42,520,1022,-0.09,
121.42,24154,0.004276,-2.11E-05,121.42,520,1023,-0.09,
121.42,24217,0.004244,-0.00034,121.42,520,1023,-0.09,
121.42,24528,0.004211,0.001071,121.42,520,1026,-0.09,
121.42,24883,0.004258,0.000393,121.42,520,1024,-0.09,
121.42,25554,0.00423,0.000892,121.42,520,1025,-0.09,
121.42,26408,0.00433,-0.00032,121.42,520,1023,-0.09,
121.42,26607,0.004274,3.61E-05,121.42,520,1024,-0.09,
121.42,26666,0.004328,0.000322,121.42,520,1024,-0.09,
121.42,27248,0.004149,-0.00136,121.42,520,1021,-0.09,
121.42,27254,0.004284,0.000223,121.42,520,1024,-0.09,
121.42,27865,0.004167,0.000931,121.42,520,1025,-0.09,
121.42,28048,0.004114,-0.00119,121.42,520,1021,-0.09,
121.42,28141,0.004274,0.000906,121.42,520,1025,-0.09,
121.42,28402,0.004275,4.55E-05,121.42,520,1024,-0.09,
121.42,28575,0.003887,0.001779,121.42,519,1027,-0.09,
121.42,28864,0.004338,0.000158,121.42,520,1024,-0.09,
121.42,30595,0.004325,-0.00026,121.42,520,1023,-0.09,
121.42,30825,0.004179,-0.00099,121.42,520,1021,-0.09,
121.42,30950,0.004347,0.000175,121.42,520,1024,-0.09,
121.42,31095,0.003825,-0.00186,121.42,519,1020,-0.09,
121.42,31631,0.00424,-0.00043,121.42,520,1023,-0.09,
121.42,32233,0.004052,0.001497,121.42,520,1027,-0.09,
121.42,32292,0.004341,-0.00046,121.42,520,1023,-0.09,
121.42,32610,0.004234,-0.00086,121.42,520,1022,-0.09,
121.42,33355,0.004304,-0.00025,121.42,520,1023,-0.09,
121.42,33494,0.004227,0.000852,121.42,520,1025,-0.09,
121.42,33964,0.004246,0.000483,121.42,520,1024,-0.09,
121.42,34037,0.003813,-0.00191,121.42,519,1020,-0.09,
121.42,35866,0.004016,-0.00164,121.42,520,1020,-0.09,
121.42,36460,0.003933,0.001717,121.42,520,1027,-0.09,
121.42,37443,0.004169,-0.0012,121.42,520,1021,-0.09,
121.42,37499,0.004262,-0.00046,121.42,520,1023,-0.09,
121.42,37642,0.004178,-0.00083,121.42,520,1022,-0.09,
121.42,37811,0.004106,-0.00128,121.42,520,1021,-0.09,
121.42,37945,0.004111,-0.00115,121.42,520,1021,-0.09,
121.42,38004,0.004253,0.000353,121.42,520,1024,-0.09,
121.42,38210,0.004069,-0.0014,121.42,520,1021,-0.09,
121.42,38540,0.004195,-0.00106,121.42,520,1021,-0.09,
121.42,38669,0.004201,0.00106,121.42,520,1026,-0.09,
121.42,38796,0.004364,0.000157,121.42,520,1024,-0.09,
121.42,38958,0.004221,0.001038,121.42,520,1026,-0.09,
121.42,39182,0.004014,0.001654,121.42,520,1027,-0.09,
121.42,39262,0.004253,-9.71E-05,121.42,520,1023,-0.09,
121.42,39588,0.004175,0.00086,121.42,520,1025,-0.09,
121.42,39655,0.003938,0.001779,121.42,520,1027,-0.09,
121.42,40020,0.00427,0.000516,121.42,520,1025,-0.09,
121.42,40076,0.004211,0.000659,121.42,520,1025,-0.09,
121.42,40860,0.004335,-1.35E-05,121.42,520,1023,-0.09,
121.42,41132,0.003911,-0.00181,121.42,520,1020,-0.09,
121.42,41818,0.00415,0.001294,121.42,520,1026,-0.09,
121.42,42408,0.004228,-0.00088,121.42,520,1022,-0.09,
121.42,42525,0.00385,0.001994,121.42,519,1028,-0.09,
121.42,42692,0.004011,0.001448,121.42,520,1026,-0.09,
121.42,42784,0.004266,0.000266,121.42,520,1024,-0.09,
121.42,43114,0.004127,-0.00108,121.42,520,1021,-0.09,
121.42,43184,0.00414,-0.0013,121.42,520,1021,-0.09,
121.42,43224,0.004252,0.000905,121.42,520,1025,-0.09,
121.42,43281,0.004197,0.00073,121.42,520,1025,-0.09,
121.42,43290,0.004189,-0.00096,121.42,520,1022,-0.09,
121.42,43431,0.004343,-0.00023,121.42,520,1023,-0.09,
121.42,43971,0.003871,0.002005,121.42,519,1028,-0.09,
121.42,44116,0.004155,0.001164,121.42,520,1026,-0.09,
121.42,44854,0.004171,0.001176,121.42,520,1026,-0.09,
121.42,45480,0.004319,0.000109,121.42,520,1024,-0.09,
